time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-03-09 09:30:00-05:00,BTMMStrategy,774e7ec5fda940a689f47275c49451a3,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,4888f9accd244417bfb6f05dcfe959db,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,30b2ffc7789348c08a68bdb8c350169c,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,4104acfd22e44183ae4ff64713bd33cc,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,302099403a2642bcb377f988bc9f9092,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,8a31cb2cb5f044618924d9477134addd,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,0ad35810587c49859ee7281beb0d3eb8,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,2e16b41fdab046bd9127d4edc33f9ef2,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,5a4aec750d964039b81030894195f2ca,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,029c2a06b1224ac29ee65396cf7071c7,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,bd67eb9da5094c6091ee6fbe20d8fae7,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,218305af9a614a299a02c6399921cecc,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,de0a31c665bf4599b62c212f7882e0d4,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,096678bdba474a3e92c881dc7f494df6,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,be7cc32e3ac74f1faeeb5eb204afe7f8,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,342b1167583a4778954856562d648068,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,dc52700e1fa44ba9947900c8f6b3bd08,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,09a7a07a5cdd440896e2e9c02d719cea,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,255b3d98456545ee861213f363ed1a4e,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,7d89bce4e5b34658ac73922c72eafaa3,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,055c99d2ea584aa4ae740490920a42e8,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,941fdfe480e34d0e9d472e7610b6c11f,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,e6a41aa497794296b7808923c8190f40,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,4dfe3aea846741a7a6ffa5ee4b1f229f,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,2906a563e6514ad991c7da4841bed2c2,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,922a8b88005144cb87233a4d7735907f,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,5789c388cacf4041a2d9fefed0fbd79d,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,5514487a9f5543988f0e2e16895c1b59,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,f3fa44d495144db99a6841d9e6141d81,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,ab980b22a22c42cb9dc3b4f5a9fa863b,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,0a7267fc17b84173af17d333e8bd3083,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,177f52aea8ee4345b60d143c9fe39838,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,f43eeeb98c3f44bf86b04817811b9c90,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,2c41e5a627554cf9b5e4692dcf9171ea,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,55e75574298a4ec9a11906fc555eaf70,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,24f4cf3f61354bb1b74efbfa1e9a6f80,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,774e7ec5fda940a689f47275c49451a3,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,4888f9accd244417bfb6f05dcfe959db,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,30b2ffc7789348c08a68bdb8c350169c,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,4104acfd22e44183ae4ff64713bd33cc,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,302099403a2642bcb377f988bc9f9092,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,8a31cb2cb5f044618924d9477134addd,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,0ad35810587c49859ee7281beb0d3eb8,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,2e16b41fdab046bd9127d4edc33f9ef2,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,586d8146e219418db939cb1522f9baaa,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,409b337389f448b08e36880316535d7f,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:30:00-05:00,BTMMStrategy,b500268e70534c6b9b658e1162beae76,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,5a4aec750d964039b81030894195f2ca,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,029c2a06b1224ac29ee65396cf7071c7,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,bd67eb9da5094c6091ee6fbe20d8fae7,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,218305af9a614a299a02c6399921cecc,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,de0a31c665bf4599b62c212f7882e0d4,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,096678bdba474a3e92c881dc7f494df6,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,be7cc32e3ac74f1faeeb5eb204afe7f8,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,342b1167583a4778954856562d648068,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,dc52700e1fa44ba9947900c8f6b3bd08,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,09a7a07a5cdd440896e2e9c02d719cea,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,255b3d98456545ee861213f363ed1a4e,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,7d89bce4e5b34658ac73922c72eafaa3,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,055c99d2ea584aa4ae740490920a42e8,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,941fdfe480e34d0e9d472e7610b6c11f,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,e6a41aa497794296b7808923c8190f40,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,4dfe3aea846741a7a6ffa5ee4b1f229f,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,2906a563e6514ad991c7da4841bed2c2,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,922a8b88005144cb87233a4d7735907f,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,5789c388cacf4041a2d9fefed0fbd79d,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,5514487a9f5543988f0e2e16895c1b59,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,f3fa44d495144db99a6841d9e6141d81,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,ab980b22a22c42cb9dc3b4f5a9fa863b,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,0a7267fc17b84173af17d333e8bd3083,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,177f52aea8ee4345b60d143c9fe39838,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,f43eeeb98c3f44bf86b04817811b9c90,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,2c41e5a627554cf9b5e4692dcf9171ea,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,55e75574298a4ec9a11906fc555eaf70,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,24f4cf3f61354bb1b74efbfa1e9a6f80,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,774e7ec5fda940a689f47275c49451a3,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,4888f9accd244417bfb6f05dcfe959db,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,30b2ffc7789348c08a68bdb8c350169c,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,4104acfd22e44183ae4ff64713bd33cc,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,302099403a2642bcb377f988bc9f9092,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,8a31cb2cb5f044618924d9477134addd,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,0ad35810587c49859ee7281beb0d3eb8,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,2e16b41fdab046bd9127d4edc33f9ef2,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,586d8146e219418db939cb1522f9baaa,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,409b337389f448b08e36880316535d7f,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,b500268e70534c6b9b658e1162beae76,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,5d73e101ffaa4c8bbc2f59f24985048e,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,a7585e3803c04195a095f8197818364e,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,0a52b5f08fbe43c2a09ffa6e78b72482,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,5a4aec750d964039b81030894195f2ca,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,029c2a06b1224ac29ee65396cf7071c7,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,bd67eb9da5094c6091ee6fbe20d8fae7,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,218305af9a614a299a02c6399921cecc,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,de0a31c665bf4599b62c212f7882e0d4,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,096678bdba474a3e92c881dc7f494df6,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,be7cc32e3ac74f1faeeb5eb204afe7f8,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,342b1167583a4778954856562d648068,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,dc52700e1fa44ba9947900c8f6b3bd08,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,09a7a07a5cdd440896e2e9c02d719cea,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,255b3d98456545ee861213f363ed1a4e,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,7d89bce4e5b34658ac73922c72eafaa3,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,055c99d2ea584aa4ae740490920a42e8,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,941fdfe480e34d0e9d472e7610b6c11f,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,e6a41aa497794296b7808923c8190f40,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,4dfe3aea846741a7a6ffa5ee4b1f229f,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,2906a563e6514ad991c7da4841bed2c2,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,922a8b88005144cb87233a4d7735907f,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,5789c388cacf4041a2d9fefed0fbd79d,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,5514487a9f5543988f0e2e16895c1b59,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,f3fa44d495144db99a6841d9e6141d81,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,ab980b22a22c42cb9dc3b4f5a9fa863b,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,0a7267fc17b84173af17d333e8bd3083,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,177f52aea8ee4345b60d143c9fe39838,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,f43eeeb98c3f44bf86b04817811b9c90,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,2c41e5a627554cf9b5e4692dcf9171ea,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,55e75574298a4ec9a11906fc555eaf70,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,24f4cf3f61354bb1b74efbfa1e9a6f80,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,774e7ec5fda940a689f47275c49451a3,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,4888f9accd244417bfb6f05dcfe959db,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,30b2ffc7789348c08a68bdb8c350169c,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,4104acfd22e44183ae4ff64713bd33cc,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,302099403a2642bcb377f988bc9f9092,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,8a31cb2cb5f044618924d9477134addd,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,0ad35810587c49859ee7281beb0d3eb8,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,2e16b41fdab046bd9127d4edc33f9ef2,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,586d8146e219418db939cb1522f9baaa,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,409b337389f448b08e36880316535d7f,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,b500268e70534c6b9b658e1162beae76,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,5d73e101ffaa4c8bbc2f59f24985048e,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,a7585e3803c04195a095f8197818364e,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,0a52b5f08fbe43c2a09ffa6e78b72482,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,2981d792889c46e9a931b304a79ea7fc,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,280e1cc5bda4404888cb708a5b138c0a,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-09 09:29:00-05:00,BTMMStrategy,47b3078de2a34e7ebc40ca61d9ba5bbe,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,5a4aec750d964039b81030894195f2ca,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,029c2a06b1224ac29ee65396cf7071c7,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,bd67eb9da5094c6091ee6fbe20d8fae7,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,218305af9a614a299a02c6399921cecc,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,de0a31c665bf4599b62c212f7882e0d4,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,be7cc32e3ac74f1faeeb5eb204afe7f8,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,342b1167583a4778954856562d648068,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,09a7a07a5cdd440896e2e9c02d719cea,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,255b3d98456545ee861213f363ed1a4e,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,055c99d2ea584aa4ae740490920a42e8,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,941fdfe480e34d0e9d472e7610b6c11f,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,4dfe3aea846741a7a6ffa5ee4b1f229f,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,2906a563e6514ad991c7da4841bed2c2,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,5789c388cacf4041a2d9fefed0fbd79d,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,5514487a9f5543988f0e2e16895c1b59,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,ab980b22a22c42cb9dc3b4f5a9fa863b,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,0a7267fc17b84173af17d333e8bd3083,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,f43eeeb98c3f44bf86b04817811b9c90,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,2c41e5a627554cf9b5e4692dcf9171ea,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,24f4cf3f61354bb1b74efbfa1e9a6f80,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,774e7ec5fda940a689f47275c49451a3,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,30b2ffc7789348c08a68bdb8c350169c,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,4104acfd22e44183ae4ff64713bd33cc,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,8a31cb2cb5f044618924d9477134addd,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,0ad35810587c49859ee7281beb0d3eb8,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,586d8146e219418db939cb1522f9baaa,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,409b337389f448b08e36880316535d7f,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,5d73e101ffaa4c8bbc2f59f24985048e,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,a7585e3803c04195a095f8197818364e,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,2981d792889c46e9a931b304a79ea7fc,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,280e1cc5bda4404888cb708a5b138c0a,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,dda1da091cd64a6aaea8d459e3bf81d2,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 08:30:00-04:00,BTMMStrategy,d7970a2cd16443d8b548fcf586428a7c,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 09:30:00-04:00,BTMMStrategy,e90fcdb336854bcdb24a09975df86c0f,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2024-03-11 09:30:00-04:00,BTMMStrategy,5a4aec750d964039b81030894195f2ca,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 09:30:00-04:00,BTMMStrategy,029c2a06b1224ac29ee65396cf7071c7,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 09:30:00-04:00,BTMMStrategy,bd67eb9da5094c6091ee6fbe20d8fae7,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 09:30:00-04:00,BTMMStrategy,218305af9a614a299a02c6399921cecc,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 09:30:00-04:00,BTMMStrategy,de0a31c665bf4599b62c212f7882e0d4,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 09:30:00-04:00,BTMMStrategy,be7cc32e3ac74f1faeeb5eb204afe7f8,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 09:30:00-04:00,BTMMStrategy,342b1167583a4778954856562d648068,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 09:30:00-04:00,BTMMStrategy,09a7a07a5cdd440896e2e9c02d719cea,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-03-11 09:30:00-04:00,BTMMStrategy,255b3d98456545ee861213f363ed1a4e,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
